message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.726473])";"30";"turtlesim3.sim";"1695278327.769933110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.726473])";"30";"turtlesim2.sim";"1695278327.768302872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.726449])";"30";"turtlesim1.sim";"1695278327.754655166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.719245])";"30";"turtlesim3.sim";"1695278327.754537090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.719245])";"30";"turtlesim2.sim";"1695278327.751771678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.719221])";"30";"turtlesim1.sim";"1695278327.738027522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.712018])";"30";"turtlesim3.sim";"1695278327.737968657";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.712018])";"30";"turtlesim2.sim";"1695278327.736477605";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.711994])";"30";"turtlesim1.sim";"1695278327.722505520";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.704790])";"30";"turtlesim3.sim";"1695278327.722394252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.704790])";"30";"turtlesim2.sim";"1695278327.719797532";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.697562])";"30";"turtlesim3.sim";"1695278327.705889816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.704766])";"30";"turtlesim1.sim";"1695278327.705716624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.697562])";"30";"turtlesim2.sim";"1695278327.704184330";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.697538])";"30";"turtlesim1.sim";"1695278327.690164877";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.690334])";"30";"turtlesim3.sim";"1695278327.690142964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.690334])";"30";"turtlesim2.sim";"1695278327.687475922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.683107])";"30";"turtlesim3.sim";"1695278327.673709455";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.690311])";"30";"turtlesim1.sim";"1695278327.673726777";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.683107])";"30";"turtlesim2.sim";"1695278327.671990000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.683083])";"30";"turtlesim1.sim";"1695278327.658275179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.661400])";"30";"turtlesim1.sim";"1695278327.609736986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.654196])";"30";"turtlesim2.sim";"1695278327.607803660";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.654172])";"30";"turtlesim1.sim";"1695278327.594264068";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.646968])";"30";"turtlesim3.sim";"1695278327.594171274";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.646968])";"30";"turtlesim2.sim";"1695278327.592435639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.639740])";"30";"turtlesim3.sim";"1695278327.578145567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.646944])";"30";"turtlesim1.sim";"1695278327.577933589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.639740])";"30";"turtlesim2.sim";"1695278327.576019750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.639717])";"30";"turtlesim1.sim";"1695278327.562455421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.632513])";"30";"turtlesim3.sim";"1695278327.561870894";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.632513])";"30";"turtlesim2.sim";"1695278327.560473744";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.632489])";"30";"turtlesim1.sim";"1695278327.545810333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.625285])";"30";"turtlesim3.sim";"1695278327.545591982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.625285])";"30";"turtlesim2.sim";"1695278327.544229148";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.625261])";"30";"turtlesim1.sim";"1695278327.530273575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.618057])";"30";"turtlesim3.sim";"1695278327.530188050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.618057])";"30";"turtlesim2.sim";"1695278327.527714786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.618034])";"30";"turtlesim1.sim";"1695278327.514478762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.610829])";"30";"turtlesim3.sim";"1695278327.513885364";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.610829])";"30";"turtlesim2.sim";"1695278327.512110730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.603602])";"30";"turtlesim3.sim";"1695278327.498405277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.610806])";"30";"turtlesim1.sim";"1695278327.497770126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.603602])";"30";"turtlesim2.sim";"1695278327.495617088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.603578])";"30";"turtlesim1.sim";"1695278327.482218458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.589146])";"30";"turtlesim3.sim";"1695278327.466341801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.589146])";"30";"turtlesim2.sim";"1695278327.464182884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.581918])";"30";"turtlesim3.sim";"1695278327.450140897";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.589123])";"30";"turtlesim1.sim";"1695278327.449841166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.581918])";"30";"turtlesim2.sim";"1695278327.447737450";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.581895])";"30";"turtlesim1.sim";"1695278327.434408433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.574691])";"30";"turtlesim3.sim";"1695278327.433922800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.574691])";"30";"turtlesim2.sim";"1695278327.432172439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.574668])";"30";"turtlesim1.sim";"1695278327.417965113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.567463])";"30";"turtlesim3.sim";"1695278327.417741411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.567463])";"30";"turtlesim2.sim";"1695278327.415617900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.567440])";"30";"turtlesim1.sim";"1695278327.402457931";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.560235])";"30";"turtlesim3.sim";"1695278327.401637452";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.560235])";"30";"turtlesim2.sim";"1695278327.400357691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.553007])";"30";"turtlesim3.sim";"1695278327.386397248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.560212])";"30";"turtlesim1.sim";"1695278327.385834979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.553007])";"30";"turtlesim2.sim";"1695278327.383902665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.552985])";"30";"turtlesim1.sim";"1695278327.370200973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.545780])";"30";"turtlesim3.sim";"1695278327.370046972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.545780])";"30";"turtlesim2.sim";"1695278327.367576772";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.545757])";"30";"turtlesim1.sim";"1695278327.353821022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.538552])";"30";"turtlesim3.sim";"1695278327.353715179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.538552])";"30";"turtlesim2.sim";"1695278327.352264574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.531324])";"30";"turtlesim3.sim";"1695278327.338073043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.538529])";"30";"turtlesim1.sim";"1695278327.338132670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.531324])";"30";"turtlesim2.sim";"1695278327.335903700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.531302])";"30";"turtlesim1.sim";"1695278327.322168888";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.524096])";"30";"turtlesim3.sim";"1695278327.321648693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.524096])";"30";"turtlesim2.sim";"1695278327.320302881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.516869])";"30";"turtlesim3.sim";"1695278327.306486218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.524074])";"30";"turtlesim1.sim";"1695278327.306341777";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.516869])";"30";"turtlesim2.sim";"1695278327.303675556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.516846])";"30";"turtlesim1.sim";"1695278327.294503965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.509641])";"30";"turtlesim3.sim";"1695278327.291312640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.509641])";"30";"turtlesim2.sim";"1695278327.287891575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.509619])";"30";"turtlesim1.sim";"1695278327.274458174";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.502413])";"30";"turtlesim3.sim";"1695278327.273712000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.502413])";"30";"turtlesim2.sim";"1695278327.271545628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.502391])";"30";"turtlesim1.sim";"1695278327.257823643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.495185])";"30";"turtlesim3.sim";"1695278327.257764977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.495185])";"30";"turtlesim2.sim";"1695278327.255856083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.495163])";"30";"turtlesim1.sim";"1695278327.242387728";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.487958])";"30";"turtlesim3.sim";"1695278327.242275402";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.487958])";"30";"turtlesim2.sim";"1695278327.240137382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.487935])";"30";"turtlesim1.sim";"1695278327.226509452";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.480730])";"30";"turtlesim3.sim";"1695278327.225584079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.480730])";"30";"turtlesim2.sim";"1695278327.224490157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.473502])";"30";"turtlesim3.sim";"1695278327.210289063";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.480708])";"30";"turtlesim1.sim";"1695278327.209978299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.473502])";"30";"turtlesim2.sim";"1695278327.207741094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.473480])";"30";"turtlesim1.sim";"1695278327.194360209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.459047])";"30";"turtlesim2.sim";"1695278327.176248080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.459025])";"30";"turtlesim1.sim";"1695278327.161622290";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.451819])";"30";"turtlesim2.sim";"1695278327.159841731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.444569])";"30";"turtlesim1.sim";"1695278327.130583217";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.437364])";"30";"turtlesim2.sim";"1695278327.127473445";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.430136])";"30";"turtlesim3.sim";"1695278327.113939201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.437342])";"30";"turtlesim1.sim";"1695278327.113955306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.430136])";"30";"turtlesim2.sim";"1695278327.112105321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.430114])";"30";"turtlesim1.sim";"1695278327.098553756";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.422908])";"30";"turtlesim2.sim";"1695278327.096586347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.415680])";"30";"turtlesim3.sim";"1695278327.082085665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.422886])";"30";"turtlesim1.sim";"1695278327.081890534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.415680])";"30";"turtlesim2.sim";"1695278327.079843084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.415659])";"30";"turtlesim1.sim";"1695278327.066324061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.408453])";"30";"turtlesim3.sim";"1695278327.065713476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.408453])";"30";"turtlesim2.sim";"1695278327.064387413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.401225])";"30";"turtlesim3.sim";"1695278327.050346484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.408431])";"30";"turtlesim1.sim";"1695278327.049670246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.401225])";"30";"turtlesim2.sim";"1695278327.047819234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.401203])";"30";"turtlesim1.sim";"1695278327.034184113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.393997])";"30";"turtlesim3.sim";"1695278327.034025361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.393997])";"30";"turtlesim2.sim";"1695278327.032326058";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.393976])";"30";"turtlesim1.sim";"1695278327.018391083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.379542])";"30";"turtlesim2.sim";"1695278327.000256773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.379520])";"30";"turtlesim1.sim";"1695278326.986339030";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.372314])";"30";"turtlesim3.sim";"1695278326.986179892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.372314])";"30";"turtlesim2.sim";"1695278326.983784660";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.372293])";"30";"turtlesim1.sim";"1695278326.969991161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.365086])";"30";"turtlesim3.sim";"1695278326.969813177";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.365086])";"30";"turtlesim2.sim";"1695278326.968249554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.357858])";"30";"turtlesim3.sim";"1695278326.954611250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.365065])";"30";"turtlesim1.sim";"1695278326.954096109";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.357858])";"30";"turtlesim2.sim";"1695278326.951984329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.357837])";"30";"turtlesim1.sim";"1695278326.938442657";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.350631])";"30";"turtlesim3.sim";"1695278326.938153966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.350631])";"30";"turtlesim2.sim";"1695278326.936426842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.350610])";"30";"turtlesim1.sim";"1695278326.921891170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.343403])";"30";"turtlesim3.sim";"1695278326.921755316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.343403])";"30";"turtlesim2.sim";"1695278326.919605444";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.336175])";"30";"turtlesim3.sim";"1695278326.906372776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.343382])";"30";"turtlesim1.sim";"1695278326.905990749";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.336175])";"30";"turtlesim2.sim";"1695278326.904085196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.336154])";"30";"turtlesim1.sim";"1695278326.890435116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.328947])";"30";"turtlesim3.sim";"1695278326.890053099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.328947])";"30";"turtlesim2.sim";"1695278326.888493234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.328926])";"30";"turtlesim1.sim";"1695278326.873846689";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.321720])";"30";"turtlesim3.sim";"1695278326.873719085";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.321720])";"30";"turtlesim2.sim";"1695278326.871996334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.321699])";"30";"turtlesim1.sim";"1695278326.858243051";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.314492])";"30";"turtlesim3.sim";"1695278326.858191253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.314492])";"30";"turtlesim2.sim";"1695278326.856448285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.307264])";"30";"turtlesim3.sim";"1695278326.842095606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.314471])";"30";"turtlesim1.sim";"1695278326.841743726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.307264])";"30";"turtlesim2.sim";"1695278326.840026716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.307243])";"30";"turtlesim1.sim";"1695278326.826099456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.300036])";"30";"turtlesim3.sim";"1695278326.825776586";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.300036])";"30";"turtlesim2.sim";"1695278326.823716658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.300016])";"30";"turtlesim1.sim";"1695278326.809587648";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.292809])";"30";"turtlesim3.sim";"1695278326.809502979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.292809])";"30";"turtlesim2.sim";"1695278326.808411462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.285581])";"30";"turtlesim3.sim";"1695278326.794375234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.292788])";"30";"turtlesim1.sim";"1695278326.794295088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.285581])";"30";"turtlesim2.sim";"1695278326.791841527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.278353])";"30";"turtlesim3.sim";"1695278326.778223475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.285560])";"30";"turtlesim1.sim";"1695278326.777923621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.278353])";"30";"turtlesim2.sim";"1695278326.775498595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.278333])";"30";"turtlesim1.sim";"1695278326.762287434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.271125])";"30";"turtlesim3.sim";"1695278326.761914609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.271125])";"30";"turtlesim2.sim";"1695278326.760080149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.263898])";"30";"turtlesim3.sim";"1695278326.746478168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.271105])";"30";"turtlesim1.sim";"1695278326.745805885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.263898])";"30";"turtlesim2.sim";"1695278326.743589338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.263877])";"30";"turtlesim1.sim";"1695278326.730329392";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.256670])";"30";"turtlesim3.sim";"1695278326.730123484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.256670])";"30";"turtlesim2.sim";"1695278326.728363555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.249442])";"30";"turtlesim3.sim";"1695278326.713804199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.249442])";"30";"turtlesim2.sim";"1695278326.711786886";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.242214])";"30";"turtlesim3.sim";"1695278326.698554524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.249422])";"30";"turtlesim1.sim";"1695278326.697983358";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.234987])";"30";"turtlesim3.sim";"1695278326.682070865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.234987])";"30";"turtlesim2.sim";"1695278326.679899062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.234967])";"30";"turtlesim1.sim";"1695278326.665665116";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.227759])";"30";"turtlesim3.sim";"1695278326.665649266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.227759])";"30";"turtlesim2.sim";"1695278326.664157376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.227739])";"30";"turtlesim1.sim";"1695278326.650161227";"./src/turtle.cpp:update:260"
